Id,MeasurementTime,SensorName,SensorDescription,SensorDetails,Type,Units,CurrentValue,Lat,Long
13466626,2020-06-15T09:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.557,-31.64478,152.82822
13466627,2020-06-15T09:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.770905296,-31.64478,152.82822
13466628,2020-06-15T09:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.4015,-31.64478,152.82822
13466629,2020-06-15T09:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.738,-31.64478,152.82822
13466630,2020-06-15T09:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.786201036,-31.64478,152.82822
13466631,2020-06-15T09:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.5027,-31.64478,152.82822
13466632,2020-06-15T09:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.524353217852,-31.64478,152.82822
13466633,2020-06-15T09:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.793339048,-31.64478,152.82822
13466634,2020-06-15T09:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.4166,-31.64478,152.82822
13466635,2020-06-15T09:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.292163481979,-31.64478,152.82822
13466636,2020-06-15T09:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.812713652,-31.64478,152.82822
13466637,2020-06-15T09:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.3418,-31.64478,152.82822
13466638,2020-06-15T09:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.068111941089,-31.64478,152.82822
13466639,2020-06-15T09:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.828009392,-31.64478,152.82822
13466640,2020-06-15T09:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.148790590118,-31.64478,152.82822
13466641,2020-06-15T09:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.181745256222,-31.64478,152.82822
13466642,2020-06-15T09:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,30.764085051971,-31.64478,152.82822
13466915,2020-06-15T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.7455,-31.64478,152.82822
13466916,2020-06-15T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.665874548,-31.64478,152.82822
13466917,2020-06-15T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.3375,-31.64478,152.82822
13466918,2020-06-15T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.653,-31.64478,152.82822
13466919,2020-06-15T10:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.7752,-31.64478,152.82822
13466920,2020-06-15T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.645622370253,-31.64478,152.82822
13466921,2020-06-15T10:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.6328,-31.64478,152.82822
13466922,2020-06-15T10:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.7688,-31.64478,152.82822
13466923,2020-06-15T10:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.69340688,-31.64478,152.82822
13466924,2020-06-15T10:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.7269,-31.64478,152.82822
13466925,2020-06-15T10:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.709722336,-31.64478,152.82822
13466926,2020-06-15T10:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.6188,-31.64478,152.82822
13466927,2020-06-15T10:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.728077224,-31.64478,152.82822
13466928,2020-06-15T10:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.738274384,-31.64478,152.82822
13466929,2020-06-15T10:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.173808004325,-31.64478,152.82822
13466930,2020-06-15T10:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.549370632059,-31.64478,152.82822
13466931,2020-06-15T10:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.485872616883,-31.64478,152.82822
13466932,2020-06-15T10:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.262022019079,-31.64478,152.82822
13467206,2020-06-15T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.4017,-31.64478,152.82822
13467207,2020-06-15T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.592454996,-31.64478,152.82822
13467208,2020-06-15T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,3.98033,-31.64478,152.82822
13467209,2020-06-15T11:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.602652156,-31.64478,152.82822
13467210,2020-06-15T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,29.699187167714,-31.64478,152.82822
13467211,2020-06-15T11:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.6118296,-31.64478,152.82822
13467212,2020-06-15T11:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.7255,-31.64478,152.82822
13467213,2020-06-15T11:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,30.920820659051,-31.64478,152.82822
13467214,2020-06-15T11:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.6373225,-31.64478,152.82822
13467215,2020-06-15T11:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.7158,-31.64478,152.82822
13467216,2020-06-15T11:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.571072485347,-31.64478,152.82822
13467217,2020-06-15T11:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.6829,-31.64478,152.82822
13467218,2020-06-15T11:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.648539376,-31.64478,152.82822
13467219,2020-06-15T11:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.560422501789,-31.64478,152.82822
13467220,2020-06-15T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.581,-31.64478,152.82822
13467221,2020-06-15T11:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.400672748419,-31.64478,152.82822
13467447,2020-06-15T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.7377,-31.64478,152.82822
13467448,2020-06-15T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.519035444,-31.64478,152.82822
13467449,2020-06-15T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,3.92923,-31.64478,152.82822
13467450,2020-06-15T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.509,-31.64478,152.82822
13467451,2020-06-15T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,29.753441800934,-31.64478,152.82822
13467452,2020-06-15T12:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.532291752,-31.64478,152.82822
13467453,2020-06-15T12:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.542488912,-31.64478,152.82822
13467454,2020-06-15T12:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.7002,-31.64478,152.82822
13467455,2020-06-15T12:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,29.792625702704,-31.64478,152.82822
13467456,2020-06-15T12:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8224,-31.64478,152.82822
13467457,2020-06-15T12:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.554725504,-31.64478,152.82822
13467458,2020-06-15T12:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,29.797649279854,-31.64478,152.82822
13467459,2020-06-15T12:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.7256,-31.64478,152.82822
13467460,2020-06-15T12:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,29.698182452284,-31.64478,152.82822
13467461,2020-06-15T12:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.563902948,-31.64478,152.82822
13467462,2020-06-15T12:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.7312,-31.64478,152.82822
13467463,2020-06-15T12:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,29.671055135674,-31.64478,152.82822
13467464,2020-06-15T12:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.573080392,-31.64478,152.82822
13467465,2020-06-15T12:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0865,-31.64478,152.82822
13467466,2020-06-15T12:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,29.744298890521,-31.64478,152.82822
13467747,2020-06-15T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9936,-31.64478,152.82822
13467748,2020-06-15T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.47926652,-31.64478,152.82822
13467749,2020-06-15T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,3.7815,-31.64478,152.82822
13467750,2020-06-15T13:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.2025,-31.64478,152.82822
13467751,2020-06-15T13:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.483345384,-31.64478,152.82822
13467752,2020-06-15T13:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.5912,-31.64478,152.82822
13467753,2020-06-15T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.47,-31.64478,152.82822
13467754,2020-06-15T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,29.040093845634004,-31.64478,152.82822
13467992,2020-06-15T14:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.2507,-31.64478,152.82822
13467993,2020-06-15T14:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9663,-31.64478,152.82822
13467994,2020-06-15T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.5541,-31.64478,152.82822
13467995,2020-06-15T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.511897432,-31.64478,152.82822
13467996,2020-06-15T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,3.98011,-31.64478,152.82822
13467997,2020-06-15T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.502,-31.64478,152.82822
13467998,2020-06-15T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,30.318996116481,-31.64478,152.82822
13467999,2020-06-15T14:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.502719988,-31.64478,152.82822
13468201,2020-06-15T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8594,-31.64478,152.82822
13468202,2020-06-15T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.599593008,-31.64478,152.82822
13468203,2020-06-15T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.462261804278,-31.64478,152.82822
13468204,2020-06-15T15:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.580218404,-31.64478,152.82822
13468205,2020-06-15T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.2336,-31.64478,152.82822
13468206,2020-06-15T15:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.617289395127,-31.64478,152.82822
13468207,2020-06-15T15:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.9173,-31.64478,152.82822
13468208,2020-06-15T15:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.56594238,-31.64478,152.82822
13468209,2020-06-15T15:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.575,-31.64478,152.82822
13468210,2020-06-15T15:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.359077529617,-31.64478,152.82822
13468211,2020-06-15T15:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.549626924,-31.64478,152.82822
13468212,2020-06-15T15:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.7755,-31.64478,152.82822
13468213,2020-06-15T15:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.303818180967,-31.64478,152.82822
13468214,2020-06-15T15:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.537390332,-31.64478,152.82822
13468215,2020-06-15T15:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.7203,-31.64478,152.82822
13468216,2020-06-15T15:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,30.427907269093,-31.64478,152.82822
13468217,2020-06-15T15:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.523114308,-31.64478,152.82822
13468218,2020-06-15T15:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.6306,-31.64478,152.82822
13468219,2020-06-15T15:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.303516766338,-31.64478,152.82822
13468220,2020-06-15T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.588,-31.64478,152.82822
13468511,2020-06-15T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.4973,-31.64478,152.82822
13468512,2020-06-15T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.710742052,-31.64478,152.82822
13468513,2020-06-15T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.1987,-31.64478,152.82822
13468514,2020-06-15T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.697,-31.64478,152.82822
13468515,2020-06-15T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.447392015914,-31.64478,152.82822
13468516,2020-06-15T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8235,-31.64478,152.82822
13468517,2020-06-15T16:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.689930320716,-31.64478,152.82822
13468518,2020-06-15T16:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.691367448,-31.64478,152.82822
13468519,2020-06-15T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.72188027139,-31.64478,152.82822
13468520,2020-06-15T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.670973128,-31.64478,152.82822
13468521,2020-06-15T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.635283068,-31.64478,152.82822
13468522,2020-06-15T16:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.613869032,-31.64478,152.82822
13468779,2020-06-15T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.2028,-31.64478,152.82822
13468780,2020-06-15T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.8157728000000001,-31.64478,152.82822
13468781,2020-06-15T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.14001,-31.64478,152.82822
13468782,2020-06-15T17:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.135025988727,-31.64478,152.82822
13468783,2020-06-15T17:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.62241344382,-31.64478,152.82822
13468784,2020-06-15T17:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.194505142183,-31.64478,152.82822
13468785,2020-06-15T17:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.78008274,-31.64478,152.82822
13468786,2020-06-15T17:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.411523675063,-31.64478,152.82822
13468787,2020-06-15T17:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.763767284,-31.64478,152.82822
13468788,2020-06-15T17:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.7444,-31.64478,152.82822
13468789,2020-06-15T17:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.29789035993,-31.64478,152.82822
13468790,2020-06-15T17:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.745412396,-31.64478,152.82822
13468791,2020-06-15T17:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.4886,-31.64478,152.82822
13468792,2020-06-15T17:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.728077224,-31.64478,152.82822
13468793,2020-06-15T17:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1611,-31.64478,152.82822
13468794,2020-06-15T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.8,-31.64478,152.82822
13468795,2020-06-15T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.179936768448002,-31.64478,152.82822
13468796,2020-06-15T17:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.3224,-31.64478,152.82822
13468797,2020-06-15T17:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1617,-31.64478,152.82822
13469076,2020-06-15T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0685,-31.64478,152.82822
13469077,2020-06-15T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.89735008,-31.64478,152.82822
13469078,2020-06-15T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.14077,-31.64478,152.82822
13469079,2020-06-15T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.88,-31.64478,152.82822
13469080,2020-06-15T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.288646977974004,-31.64478,152.82822
13469324,2020-06-15T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.9596,-31.64478,152.82822
13469325,2020-06-15T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.8922515,-31.64478,152.82822
13469326,2020-06-15T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.28002,-31.64478,152.82822
13469327,2020-06-15T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.875,-31.64478,152.82822
13469328,2020-06-15T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.770608969745002,-31.64478,152.82822
13469332,2020-06-15T19:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.55911637173,-31.64478,152.82822
13469333,2020-06-15T19:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.900409228,-31.64478,152.82822
13469334,2020-06-15T19:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.54304092485,-31.64478,152.82822
13469335,2020-06-15T19:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.6809,-31.64478,152.82822
13469336,2020-06-15T19:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.908566956,-31.64478,152.82822
13469337,2020-06-15T19:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.332854456894,-31.64478,152.82822
